"";"X";"collection_id";"collection_date";"num_trap";"surv_year";"trap_nights";"trap_problem_bit";"num_count";"sex_id";"sex_type";"sex_name";"species_id";"species_full_name";"species_display_name";"trap_id";"trap_acronym";"trap_name";"trap_presence"
"20631";20631;2885885;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20632";20632;2885885;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20633";20633;2885885;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;30;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20634";20634;2885989;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20635";20635;2885989;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";64;"Culex erythrothorax";"Cx erythrothorax";2;"CO2";"Carbon dioxide baited trap";FALSE
"20636";20636;2885989;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;78;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20637";20637;2885989;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";2;"CO2";"Carbon dioxide baited trap";FALSE
"20638";20638;2885989;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;123;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20639";20639;2886003;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;2;"CO2";"Carbon dioxide baited trap";FALSE
"20640";20640;2886006;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;41;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20641";20641;2886006;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20642";20642;2886006;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20643";20643;2886006;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";2;"CO2";"Carbon dioxide baited trap";FALSE
"20644";20644;2886006;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20645";20645;2886007;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";3;"GRVD";"Gravid trap";FALSE
"20646";20646;2886007;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;35;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20647";20647;2886007;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20648";20648;2886007;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20649";20649;2886007;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20650";20650;2886007;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20651";20651;2886008;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;17;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20652";20652;2886008;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20653";20653;2886009;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20654";20654;2886009;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20655";20655;2886009;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";2;"CO2";"Carbon dioxide baited trap";FALSE
"20656";20656;2886009;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20657";20657;2886010;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20658";20658;2886010;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20659";20659;2886010;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20660";20660;2886011;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20661";20661;2886016;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";41;"Aedes sierrensis";"Ae sierrensis";3;"GRVD";"Gravid trap";FALSE
"20662";20662;2886016;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20663";20663;2886016;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20664";20664;2886016;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20665";20665;2886016;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20666";20666;2886017;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20667";20667;2886017;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20668";20668;2886017;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20669";20669;2886020;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20670";20670;2886020;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20671";20671;2886020;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20672";20672;2886020;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;59;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20673";20673;2886020;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20674";20674;2886027;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20675";20675;2886027;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20676";20676;2886028;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20677";20677;2886028;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20678";20678;2886028;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;14;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20679";20679;2886028;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20680";20680;2886028;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20681";20681;2886029;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"20682";20682;2886030;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20683";20683;2886030;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20684";20684;2886030;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20685";20685;2886030;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;22;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20686";20686;2886030;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20687";20687;2886030;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20688";20688;2886032;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20689";20689;2886032;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;13;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20690";20690;2886032;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20691";20691;2886033;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";41;"Aedes sierrensis";"Ae sierrensis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20692";20692;2886033;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;18;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20693";20693;2886033;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;54;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20694";20694;2886033;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";2;"CO2";"Carbon dioxide baited trap";FALSE
"20695";20695;2886033;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;26;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20696";20696;2886034;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";50;"Anopheles franciscanus";"An franciscanus";2;"CO2";"Carbon dioxide baited trap";FALSE
"20697";20697;2886034;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;24;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"20698";20698;2886034;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20699";20699;2886034;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20700";20700;2886034;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";2;"CO2";"Carbon dioxide baited trap";FALSE
"20701";20701;2886034;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20702";20702;2886035;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;13;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20703";20703;2886035;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20704";20704;2886035;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20705";20705;2886035;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20706";20706;2886035;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20707";20707;2886036;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20708";20708;2886037;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20709";20709;2886037;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;15;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20710";20710;2886038;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;2;"CO2";"Carbon dioxide baited trap";FALSE
"20711";20711;2886039;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20712";20712;2886040;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20713";20713;2886040;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20714";20714;2886043;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20715";20715;2886043;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20716";20716;2886043;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20717";20717;2886044;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20718";20718;2886044;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20719";20719;2886044;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20720";20720;2886072;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20721";20721;2886072;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;13;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20722";20722;2886072;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;6;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20723";20723;2886072;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;25;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20724";20724;2886072;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20725";20725;2886072;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;20;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20726";20726;2886076;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20727";20727;2886076;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20728";20728;2886087;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"20729";20729;2886089;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;2;"CO2";"Carbon dioxide baited trap";FALSE
"20730";20730;2886103;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20731";20731;2886103;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;47;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20732";20732;2886103;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20733";20733;2886104;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";2;"CO2";"Carbon dioxide baited trap";FALSE
"20734";20734;2886104;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"20735";20735;2886104;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20736";20736;2886104;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20737";20737;2886104;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;38;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20738";20738;2886105;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"20739";20739;2886838;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20740";20740;2886838;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20741";20741;2886838;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20742";20742;2886838;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"20743";20743;2887212;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";21;"Aedes albopictus";"Ae albopictus";30;"BACKPACK";"Backpack aspirator";FALSE
"20744";20744;2888288;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";36;"Aedes nigromaculis";"Ae nigromaculis";99;"OTHER";"Unspecified trap type";FALSE
"20745";20745;2888452;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";99;"OTHER";"Unspecified trap type";FALSE
"20746";20746;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20747";20747;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";3;"GRVD";"Gravid trap";FALSE
"20748";20748;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20749";20749;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20750";20750;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20751";20751;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;24;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20752";20752;2889468;"2023-06-02T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20753";20753;2884651;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";36;"Aedes nigromaculis";"Ae nigromaculis";26;"LCKR";"Locker Trap";FALSE
"20754";20754;2884651;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;4;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";26;"LCKR";"Locker Trap";FALSE
"20755";20755;2884651;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20756";20756;2884651;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";26;"LCKR";"Locker Trap";FALSE
"20757";20757;2884651;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;11;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20758";20758;2884658;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;22;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20759";20759;2884658;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"20760";20760;2884658;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20761";20761;2884688;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20762";20762;2884688;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20763";20763;2884775;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";13;"BGSENT";"BG Sentinel";FALSE
"20764";20764;2884775;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;22;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20765";20765;2884775;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"20766";20766;2884775;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20767";20767;2884779;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20768";20768;2884779;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";13;"BGSENT";"BG Sentinel";FALSE
